title,release_year,rating,popularity,genres,poster_url
Arizona Territory,1950,5.0,0.8534,['Western'],https://image.tmdb.org/t/p/w500/qPshXWosC0b94pCPZ1nHPGeyBoM.jpg
Between Midnight and Dawn,1950,5.8,1.1706,['Crime'],https://image.tmdb.org/t/p/w500/yjFByhrqLY8jGfiVe0pq84ebRnT.jpg
Kiss Tomorrow Goodbye,1950,6.8,1.5316,"['Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/g5kLnnT7prY9WNPvedHMuh9QsIt.jpg
Nancy Goes to Rio,1950,5.7,0.9672,"['Music', 'Comedy']",https://image.tmdb.org/t/p/w500/4JEm4U5wOItbObMc3EyDmI0SdAm.jpg
Big House Bunny,1950,6.8,0.8886,"['Animation', 'Comedy']",https://image.tmdb.org/t/p/w500/eNCQARIYPocuhUAEr38hRX0JXqZ.jpg
Spy Hunt,1950,6.0,1.1785,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",https://image.tmdb.org/t/p/w500/vF1cmSC0AFeDBisthfzoN6gsXEV.jpg
Born Yesterday,1950,7.2,0.7889,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/hPiQUhnkgp2O9bQz9KhSyOjLvGl.jpg
Night and the City,1950,7.5,0.9724,"['Drama', 'Crime']",https://image.tmdb.org/t/p/w500/2NBmzm8z5fd283eWeECkPrkwta8.jpg
The Magnet,1950,6.3,1.0807,['Comedy'],https://image.tmdb.org/t/p/w500/zbcqM35Xmx4mAogvqEV7kjW67Hq.jpg
The Drunkard,1950,5.7,0.8183,['Drama'],https://image.tmdb.org/t/p/w500/t2NQCFl4UogEgjNmdHJwQsyNmB1.jpg
The Fuller Brush Girl,1950,6.0,1.6542,"['Comedy', 'Mystery']",https://image.tmdb.org/t/p/w500/lPPTTcFbjKgXPwos0UmVYruxgUQ.jpg
Vigilante Hideout,1950,0.0,0.9262,"['Action', 'Western']",https://image.tmdb.org/t/p/w500/9SuSimvIhLywrWvsuZipZJWtUyL.jpg
Fugitive Lady,1950,4.0,0.8112,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/nLy5jhMCMa70PEFhpxBLbGnyDhg.jpg
My Sister and I,1950,5.0,1.1169,['Comedy'],https://image.tmdb.org/t/p/w500/rIE2vNucMIpU8ALl9z9McY6mmZp.jpg
The Old Frontier,1950,0.0,1.1281,['Western'],https://image.tmdb.org/t/p/w500/cQw7cd1kOdglFAeumIRHhxvz16H.jpg
Trial Without Jury,1950,0.0,1.379,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/pcGSzKrfwvSi72714k0x8aARE19.jpg
Guilty Bystander,1950,5.5,1.032,"['Drama', 'Crime']",https://image.tmdb.org/t/p/w500/4Kc1ILzvZq4HsbqlfHDwiUd9RBw.jpg
Bunker Hill Bunny,1950,7.0,0.9398,"['Animation', 'Comedy', 'War']",https://image.tmdb.org/t/p/w500/ie4XmGir7WWV5quqWnSzvcJv5G1.jpg
Cage of Gold,1950,6.6,1.0305,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/xhNLcPJOa2ck4jZ6Kse77WRqGOD.jpg
Beware of Blondie,1950,5.3,0.7771,['Comedy'],https://image.tmdb.org/t/p/w500/9tN32YsxV9KDVKP0NdSv6QO62Y9.jpg
Colorado Ranger,1950,5.0,0.932,"['Crime', 'Western']",https://image.tmdb.org/t/p/w500/cB91jcd7h7VdmHmEvE5CWQesLbz.jpg
The Outriders,1950,6.9,1.7132,['Western'],https://image.tmdb.org/t/p/w500/tj4rnCtmu7vbvlWMJA9sFDThPJK.jpg
Tormento,1950,6.5,0.892,['Drama'],https://image.tmdb.org/t/p/w500/df8JhZDKqkTsDAjbIYgsRH1BJvO.jpg
The Fall of Berlin,1950,5.1,0.9768,"['Drama', 'War']",https://image.tmdb.org/t/p/w500/5OdQHObUSvbJ0pOGPJ34P6F89lU.jpg
The Magic Sword,1950,6.2,0.9787,"['Fantasy', 'Adventure']",https://image.tmdb.org/t/p/w500/8CRBsy6D5tFpuTW3ZvBEzF3OLBe.jpg
Touring Northern England,1950,6.0,0.8171,['Documentary'],
Quo Vadis,1951,7.09,9.3637,"['Drama', 'History', 'Romance']",https://image.tmdb.org/t/p/w500/dqF1dattMNiwGjPSphu2VSi558Q.jpg
Alice in Wonderland,1951,7.195,10.895,"['Animation', 'Family', 'Fantasy', 'Adventure']",https://image.tmdb.org/t/p/w500/20cvfwfaFqNbe9Fc3VEHJuPRxmn.jpg
The Enforcer,1951,7.129,9.2601,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/k7FAq6mmLfsC6htX6f5zKwbw8LF.jpg
One Summer of Happiness,1951,6.5,7.0859,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/Id1O68JhE2FtQQQqvJ2zX5niyF.jpg
The Strip,1951,5.7,7.7102,"['Crime', 'Drama', 'Music']",https://image.tmdb.org/t/p/w500/4HWJzoOHciLeRRgAeLRfadC6ycB.jpg
A Streetcar Named Desire,1951,7.6,4.4022,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/aicdlO5vt7z2ARm279eGzJeYCLQ.jpg
The Day the Earth Stood Still,1951,7.447,4.8736,"['Science Fiction', 'Thriller', 'Drama']",https://image.tmdb.org/t/p/w500/eslDNzf0LF1m9GsgUXlmyfTcC6Y.jpg
Strangers on a Train,1951,7.7,4.4796,"['Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/ihC083U7ef56Ui4x0P0dobojrZ1.jpg
Show Boat,1951,6.1,2.8041,"['Music', 'Romance', 'Drama']",https://image.tmdb.org/t/p/w500/sk7s574pI9QAi6uVqbTg0bnLEUC.jpg
Bud Abbott and Lou Costello Meet the Invisible Man,1951,6.352,3.2381,"['Comedy', 'Crime', 'Horror', 'Science Fiction']",https://image.tmdb.org/t/p/w500/sGFnr4dCUm1Ro1bZHR5TXHOolXb.jpg
An American in Paris,1951,7.012,2.7711,"['Music', 'Romance', 'Comedy']",https://image.tmdb.org/t/p/w500/lyDXkvG53ldz6Cf7dbjJl7TaoP5.jpg
The Lavender Hill Mob,1951,7.2,2.3443,"['Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/k0MfdrAshO2247Z9xu1FyulK5i9.jpg
The Desert Fox: The Story of Rommel,1951,6.7,2.6282,"['Action', 'Drama', 'History', 'War']",https://image.tmdb.org/t/p/w500/nqid63zCxtVLmferoP2GYGH6jhB.jpg
Awaara,1951,7.2,2.7613,"['Drama', 'Music', 'Romance']",https://image.tmdb.org/t/p/w500/njaaQO1JZRtypogw5IPLtTlOSLI.jpg
The Man in the White Suit,1951,6.846,2.4836,"['Comedy', 'Science Fiction']",https://image.tmdb.org/t/p/w500/laTLoNZB7Ar3ZDoQmspBDVa5mbC.jpg
Angels in the Outfield,1951,6.7,3.3371,"['Comedy', 'Drama', 'Family', 'Fantasy']",https://image.tmdb.org/t/p/w500/zYZtAQQQecxXcIlAFXQFObzyUTB.jpg
Superman and the Mole Men,1951,5.3,2.727,"['Action', 'Adventure', 'Family', 'Fantasy', 'Romance', 'Science Fiction']",https://image.tmdb.org/t/p/w500/9vRltKcX4wK4ms0A6PbRz42EMdq.jpg
The Racket,1951,6.3,2.736,"['Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/nZI5BAErP5FU0G72DdZaVam8N8X.jpg
Othello,1951,7.342,2.258,['Drama'],https://image.tmdb.org/t/p/w500/UBPF9ii1ema6XFmMiZcekNTDbM.jpg
El Siete Machos,1951,8.1,1.9342,"['Comedy', 'Western']",https://image.tmdb.org/t/p/w500/zdV9YavsAOMURBdhNmFU88NGgJj.jpg
Miracle in Milan,1951,7.307,1.8112,"['Comedy', 'Fantasy', 'Drama']",https://image.tmdb.org/t/p/w500/zMEYCBO2OBHR09aW9IwjOR3R3A5.jpg
Father's Little Dividend,1951,6.4,2.1595,"['Romance', 'Comedy']",https://image.tmdb.org/t/p/w500/nqGO8WJwha5Shc4I640s5xBndOM.jpg
Rawhide,1951,6.7,2.0701,['Western'],https://image.tmdb.org/t/p/w500/5LoxiswQPlhg5PfAjMSNqn1N0TV.jpg
A Tale of Five Cities,1951,4.9,1.916,"['Drama', 'Mystery']",https://image.tmdb.org/t/p/w500/66zZC1EFtlh1akT8rOy8gjBH8bS.jpg
Early Summer,1951,7.845,2.0418,['Drama'],https://image.tmdb.org/t/p/w500/qVJsIMOYT7pNEldMttuATep6mtB.jpg
Bedtime for Bonzo,1951,6.0,2.1386,"['Comedy', 'Family', 'Romance']",https://image.tmdb.org/t/p/w500/6fyCX61AY0MsNwMZ0dz5IOquvcK.jpg
The Tall Target,1951,6.8,2.7025,"['Thriller', 'History', 'Mystery']",https://image.tmdb.org/t/p/w500/pqaEknZUGqwDydXeB92KN4OlwFd.jpg
Diary of a Country Priest,1951,7.55,2.0373,['Drama'],https://image.tmdb.org/t/p/w500/mft7ZJqHxUyFaLL3ZYXX1MN2Gro.jpg
David and Bathsheba,1951,5.664,2.3652,"['Drama', 'Romance', 'History']",https://image.tmdb.org/t/p/w500/gOYwjVzXami9Nko7pfw7qyt3odu.jpg
A Place in the Sun,1951,7.3,1.6477,"['Drama', 'Romance', 'Crime']",https://image.tmdb.org/t/p/w500/3tKYbChwIRYCwFrMUDBkbZyDIoN.jpg
Storm Warning,1951,6.549,2.502,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/rLQFeibR5q1OKaBGdyYaCssJoWh.jpg
Why Men Leave Home,1951,5.0,1.8678,['Drama'],https://image.tmdb.org/t/p/w500/kVbvHUBkA3zuJeowwKcBYNmBOtV.jpg
Flying Leathernecks,1951,5.898,2.3422,"['War', 'Action', 'Drama']",https://image.tmdb.org/t/p/w500/xhT8QtoHibGosDVGBrRI9TxmPEe.jpg
M,1951,6.293,2.2255,"['Crime', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/jJWNGF5FxbKyk8EyH4Ad8FA0WK.jpg
The Idiot,1951,7.004,1.951,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/4a6zhVb9a9KEnxNevKrJLfuGhm4.jpg
The Tales of Hoffmann,1951,7.1,1.9227,"['Music', 'Fantasy', 'Romance']",https://image.tmdb.org/t/p/w500/3rqMnYSLjFa9OYwoLhXLVacwhQ7.jpg
The People Against O'Hara,1951,5.7,2.0657,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/ljjHON28dyyV3BTQP7FMdwfumW7.jpg
The Steel Helmet,1951,7.0,2.0401,"['Action', 'Drama', 'War']",https://image.tmdb.org/t/p/w500/vaGLD07umhVJfma1lciYd4uIW4W.jpg
Pandora and the Flying Dutchman,1951,6.6,1.9341,"['Romance', 'Drama', 'Fantasy']",https://image.tmdb.org/t/p/w500/pzxl2uQthMQcmJgOcJLTUzhJNcL.jpg
People Will Talk,1951,7.2,2.3216,"['Comedy', 'Romance', 'Drama']",https://image.tmdb.org/t/p/w500/w7wdYUwie8kBsEojZCF5gbTfVii.jpg
On Dangerous Ground,1951,6.6,2.1465,"['Drama', 'Crime']",https://image.tmdb.org/t/p/w500/dJiSzEf5uGV0l9bQbaCyk7ob2YP.jpg
Flight to Mars,1951,5.3,2.0238,"['Science Fiction', 'Thriller']",https://image.tmdb.org/t/p/w500/frpl5j2OLXoQKGGky5Z8O5H1VqW.jpg
Along the Great Divide,1951,7.333,2.1376,['Western'],https://image.tmdb.org/t/p/w500/kj7QlTu82y8zj9IXBq1c943iAFm.jpg
Lost Continent,1951,3.4,1.8715,"['Science Fiction', 'Adventure']",https://image.tmdb.org/t/p/w500/sXI8wCc5osqLWtfKsWuqztNPhpL.jpg
Here Comes the Groom,1951,5.2,1.7739,"['Comedy', 'Music', 'Romance']",https://image.tmdb.org/t/p/w500/aUYArCEFcQOehraSYlyPm8CoyQ4.jpg
The Mob,1951,6.6,2.5391,"['Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/vDzTY3WAFXE1Bb94PGERVbT52uq.jpg
Vengeance Valley,1951,5.3,2.3417,['Western'],https://image.tmdb.org/t/p/w500/yIiXDUWV2ka5116V4snpCBRsn0b.jpg
His Kind of Woman,1951,6.7,2.6465,"['Crime', 'Comedy', 'Thriller']",https://image.tmdb.org/t/p/w500/mB5vCfHE7ootyK96F3IVhLSaJzP.jpg
Another Man's Poison,1951,6.6,1.8833,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/c1l9H43tauTdy4PZaekywdLYY5x.jpg
Halls of Montezuma,1951,5.9,2.2296,"['Adventure', 'Drama', 'Action', 'War']",https://image.tmdb.org/t/p/w500/nXAolbmS7iYXnyk1mgiqv73gjIw.jpg
Ace in the Hole,1951,7.9,1.6155,['Drama'],https://image.tmdb.org/t/p/w500/gPVPzHEsJBX02HtBtIQgYnfeqNQ.jpg
Bride of the Gorilla,1951,4.8,1.5878,['Horror'],https://image.tmdb.org/t/p/w500/5sk3yl6zhpQptkqu0eqiqHSox7L.jpg
Roadblock,1951,5.8,1.9388,['Crime'],https://image.tmdb.org/t/p/w500/fZ3yfxUEO7zrH0xpWMSOZ70n3yX.jpg
Scrooge,1951,7.423,1.7984,"['Fantasy', 'Drama']",https://image.tmdb.org/t/p/w500/iUUfQZr87dBQNdyGcmTflAnCPXz.jpg
Daughter of Deceit,1951,5.8,1.3939,"['Drama', 'Comedy']",https://image.tmdb.org/t/p/w500/8PmWxidIVmcFmLrMM9HkoRTpaEh.jpg
Man in the Saddle,1951,6.5,1.8191,['Western'],https://image.tmdb.org/t/p/w500/pSswVK4dONQ9UU01yaw7HiYQUS8.jpg
Sirocco,1951,5.8,2.181,"['Crime', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/9gsUSoeTlG1GfM7ckAxmHzkgi0n.jpg
Five,1951,6.6,1.5467,"['Science Fiction', 'Drama']",https://image.tmdb.org/t/p/w500/awMJBJpywUl7u75rLGohrRZ41wl.jpg
The Red Badge of Courage,1951,6.4,2.1092,['War'],https://image.tmdb.org/t/p/w500/b7Zll2a82pffazYQ0ssXhbDZQtd.jpg
On Moonlight Bay,1951,6.4,1.8328,"['Music', 'Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/9hARAM4Ze0lsMHpUEjymptvD06k.jpg
New Mexico,1951,3.5,1.7001,['Western'],https://image.tmdb.org/t/p/w500/kMp2GdkxUZKFNlnlKyjsJK38UWo.jpg
The Man from Planet X,1951,5.8,1.8864,"['Science Fiction', 'Thriller', 'Horror']",https://image.tmdb.org/t/p/w500/bA8TbHq96DaWxml0j3OneCBjrJG.jpg
Day of the Fight,1951,5.7,1.3128,['Documentary'],https://image.tmdb.org/t/p/w500/7OEwDK1Fdz8R7Xo9cDWANjiz7vH.jpg
I'll See You in My Dreams,1951,4.7,1.93,"['Comedy', 'Drama', 'Music']",https://image.tmdb.org/t/p/w500/l7qBmXPwXUZRa17RI2M3MLbTnTV.jpg
Fourteen Hours,1951,7.2,2.0067,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/kS1Rhn5YfNDS2gT0UNRCPPYVV8J.jpg
Repast,1951,7.5,1.26,['Drama'],https://image.tmdb.org/t/p/w500/cWK2cRiF2vW67XqWnGZ6GD8eTV.jpg
Olivia,1951,6.5,1.3573,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/6kVDX2TRoRPFoduH64vLnX4Yr8Q.jpg
Tomahawk,1951,6.6,1.8836,['Western'],https://image.tmdb.org/t/p/w500/jnGomJATrts0A4TKhBEZqyqlIzR.jpg
Decision Before Dawn,1951,6.7,1.764,"['War', 'Action', 'Thriller']",https://image.tmdb.org/t/p/w500/wOrzwxmEvPIiD9VDSuN1utgMAxX.jpg
The Well,1951,7.0,1.747,['Drama'],https://image.tmdb.org/t/p/w500/spCIIPdOgW5NIMA4evLFBmw1prB.jpg
The Strange Door,1951,6.2,1.6369,"['Horror', 'Thriller']",https://image.tmdb.org/t/p/w500/x614dZFKVzuHMwFhUD2WN1vjf4F.jpg
Only the Valiant,1951,6.3,1.5608,['Western'],https://image.tmdb.org/t/p/w500/7j2DB5PBuyxXMDKM8t5sia87wht.jpg
Operation Pacific,1951,6.019,2.0526,"['War', 'Drama', 'Action']",https://image.tmdb.org/t/p/w500/w76x8HiPPzpnHiaZI7j7rRIk08I.jpg
Criminal Lawyer,1951,6.7,1.4267,['Crime'],https://image.tmdb.org/t/p/w500/3dTR01n55oy6KmtsvPOCmmSlDuu.jpg
The Sword of Monte Cristo,1951,4.0,1.6642,"['Action', 'Adventure']",https://image.tmdb.org/t/p/w500/uzmmeoEj72pm9VkHWg1RSJil8N4.jpg
Summer Interlude,1951,7.4,1.6044,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/3Yl2nPAzBcygds63L6yf4g7I2k8.jpg
Home Town Story,1951,4.6,1.5263,"['Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/merGh0FLsk0XruiwFNmZAHVMJ8d.jpg
Cause for Alarm!,1951,5.863,1.7877,"['Thriller', 'Drama', 'Crime']",https://image.tmdb.org/t/p/w500/6yCPB2jBvNEhG6qFej8ay3Xn5KU.jpg
As Young as You Feel,1951,6.8,1.3781,['Comedy'],https://image.tmdb.org/t/p/w500/2XuI2PYIt3bUBVeiSwrGsIOBclU.jpg
The Thing from Another World,1951,6.719,1.5487,"['Drama', 'Horror', 'Science Fiction']",https://image.tmdb.org/t/p/w500/rm2w8dEhOGDuckB6i0Spz9lTzpR.jpg
The Company She Keeps,1951,5.9,1.5515,['Drama'],https://image.tmdb.org/t/p/w500/kVqrRJdOhWs5Q870R2kkFvMeMlm.jpg
Texas Carnival,1951,4.4,1.648,"['Music', 'Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/jKbSlUxDE7iTaEVFZSjQVkVwCPl.jpg
According to Mrs. Hoyle,1951,5.0,1.7934,"['Comedy', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/3EXlwLadfXEwZzcZAdrzRnHQ2Xn.jpg
The House on Telegraph Hill,1951,6.3,1.849,"['Thriller', 'Drama', 'Mystery']",https://image.tmdb.org/t/p/w500/vjKabI7snDt6yym62ARh5MtBbw8.jpg
On the Riviera,1951,6.0,1.7848,"['Comedy', 'Music', 'Romance']",https://image.tmdb.org/t/p/w500/pKOXKfX85YuvsMeYjqDwd2OJvJ4.jpg
Missing Women,1951,6.2,1.5874,"['Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/qL2EI1TlXfmGaIx1Z40lodfFFOe.jpg
The Texas Rangers,1951,5.7,1.76,['Western'],https://image.tmdb.org/t/p/w500/zQnLHFXtK431wDlVDtK8BMVLyNk.jpg
No Highway in the Sky,1951,6.9,1.6898,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/9zmMPkuz7cZJkg6zk0hQlsv6Cy0.jpg
The Secret of Convict Lake,1951,6.6,1.4109,['Western'],https://image.tmdb.org/t/p/w500/l69zTFXKVkefNiLq5AwUknJ2GMR.jpg
The Model and the Marriage Broker,1951,6.4,1.3244,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/bL00Xs7GYV1ofGJk4YPWqusNWMz.jpg
Under the Gun,1951,6.1,1.3025,['Crime'],https://image.tmdb.org/t/p/w500/6paXIyz04SNTEIE8nDK3AIe972Z.jpg
Cavalry Scout,1951,5.8,1.4229,"['Romance', 'Action', 'Adventure', 'Western']",https://image.tmdb.org/t/p/w500/8m4gOXHPtX0J8Y5BKp0DY7KYWhu.jpg
Smuggler's Island,1951,4.3,1.0315,"['Adventure', 'Romance', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/agrvhNG6W79KxdFODhgcxqNMXVq.jpg
The Poulterer Hawk,1951,7.9,1.2718,"['Drama', 'Comedy']",https://image.tmdb.org/t/p/w500/2QE06nrMmwS6pnNszBEDIzrzVZR.jpg
The Family Secret,1951,5.7,1.7136,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/e1O74nMmeMzFrWuQpDJNiJ7H3u3.jpg
Detective Story,1951,7.0,1.7871,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/uXfkupU1a0gePncfdEV7STgsYtU.jpg
Cry Danger,1951,6.686,1.7158,"['Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/dZuzzGR6Ibha4Kgb4U8ExmizoUU.jpg
Krane's Confectionery,1951,6.2,1.1661,['Drama'],https://image.tmdb.org/t/p/w500/lKidNU50mr0VnglP04PJF6c0bkM.jpg
The Prince Who Was a Thief,1951,4.9,1.6008,"['Adventure', 'Romance']",https://image.tmdb.org/t/p/w500/mineOvyNItNwVeZZ0HsbEzNyoAd.jpg
Fixed Bayonets!,1951,6.5,1.7091,"['War', 'Drama', 'Action']",https://image.tmdb.org/t/p/w500/hw5blc9tACbkxKGhR20lxULuipV.jpg
Valentino,1951,4.3,1.2435,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/wLWDDa0oaTq1pModZnxE20AGwjU.jpg
The River,1951,7.2,1.23,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/rC1k4xkffb5sdQlktiP2TyiBxT2.jpg
Best of the Badmen,1951,6.5,1.4508,['Western'],https://image.tmdb.org/t/p/w500/cF7CU6gVBZBs8ezc8Ky9b5L8Fe1.jpg
Fishing Feats,1951,0.0,1.1592,['Documentary'],
The Lemon Drop Kid,1951,6.6,1.8771,"['Comedy', 'Music', 'Romance']",https://image.tmdb.org/t/p/w500/uG5m1LHHUWBvhpYvABQloUlPfkW.jpg
The Sea Hornet,1951,5.0,1.5211,"['Mystery', 'Adventure', 'Crime']",https://image.tmdb.org/t/p/w500/od8WZZtTCmWW1R26s1NM8qVMYcW.jpg
My Outlaw Brother,1951,5.5,1.1391,"['Action', 'Romance', 'Western']",https://image.tmdb.org/t/p/w500/EsgOMnDwDqdBGgHoymYTxc6urG.jpg
Silver City,1951,6.4,1.5517,['Western'],https://image.tmdb.org/t/p/w500/8LOzmwPpqwBa2x2A266NAEiYaMK.jpg
The Longhorn,1951,5.7,1.3441,['Western'],https://image.tmdb.org/t/p/w500/vLdNUOn48HxXSLni5UJPTR0anTT.jpg
The Red Inn,1951,6.8,1.4941,"['Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/sX2M4U549oYBUJTjwPtrlD1FfV0.jpg
Gene Autry and the Mounties,1951,6.0,1.4129,['Western'],https://image.tmdb.org/t/p/w500/9PBRbGQtN1mmPYaBym0VNnocVb4.jpg
Hombres sin alma,1951,5.7,1.039,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/cTiEn2wKqS7z51m23b1Zt2VUvOH.jpg
The Frogmen,1951,5.9,1.6686,"['Action', 'Adventure', 'Drama', 'War']",https://image.tmdb.org/t/p/w500/nFdHsoCgCr1bhDWtRokdkZhp3af.jpg
Oh! Susanna,1951,5.0,1.4708,['Western'],https://image.tmdb.org/t/p/w500/zz4bfJZWaqxenzF63EttYt02weO.jpg
A Burlesque on the Opera Carmen,1951,10.0,0.7789,['Comedy'],https://image.tmdb.org/t/p/w500/ioeCP1UhrBJBNnsceLvhg7GrKC1.jpg
Silver Canyon,1951,7.0,1.5186,['Western'],https://image.tmdb.org/t/p/w500/aTKppwliDSwrOHyn4WcvWwWY6ht.jpg
Pool of London,1951,6.485,1.6536,"['Crime', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/7ayHSHo84IdTeLtCQop6F8yOald.jpg
The Big Night,1951,6.9,1.218,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/oOn0C6aJdpMUiJTgNmk7s0beH95.jpg
Kind Lady,1951,7.0,1.3277,"['Crime', 'Thriller', 'Drama']",https://image.tmdb.org/t/p/w500/oIIMGWSApeKqYhYP2NMghciuAL8.jpg
Susana,1951,6.6,1.4555,['Drama'],https://image.tmdb.org/t/p/w500/k5tA8DuisnLPpkDZYUFKecCjlHR.jpg
Hill Number One: A Story of Faith and Inspiration,1951,4.5,1.248,"['Family', 'Drama']",https://image.tmdb.org/t/p/w500/5QIteKcSNdui0Z2CPVJ2KyA6BYs.jpg
Bullfighter and the Lady,1951,6.0,1.2338,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/rmPuPvdFbBfeIn51DO7j7YyIZ5c.jpg
Death in Love,1951,6.0,1.0412,"['Comedy', 'Fantasy', 'Mystery', 'Romance']",https://image.tmdb.org/t/p/w500/cWo3FMqhyvGODOZUTBvVDbqwafP.jpg
Native Son,1951,5.5,1.1812,['Drama'],https://image.tmdb.org/t/p/w500/ah4FStCZc4NIdt0jST8VYybGw4Q.jpg
Distant Drums,1951,6.2,1.7037,"['Western', 'Adventure', 'War']",https://image.tmdb.org/t/p/w500/i47dolQL1igTPUQ7jvCzyiBENDQ.jpg
Cops and Robbers,1951,7.532,1.4028,['Comedy'],https://image.tmdb.org/t/p/w500/llBVni4EXp6p8b6fzR3JkPrtnh4.jpg
Miss Julie,1951,6.53,1.6067,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/t0FCrjopWvU6rm54WpioTLCUVZc.jpg
Flame of Araby,1951,6.1,1.283,['Adventure'],https://image.tmdb.org/t/p/w500/tfgJHblCZRGLS045DTtnmGYgJKt.jpg
Fortune in Diamonds,1951,7.5,1.1923,['Adventure'],https://image.tmdb.org/t/p/w500/9qm1X1oK4t1g2VbHmdVfaLClBWd.jpg
Man from Sonora,1951,0.0,1.4403,['Western'],https://image.tmdb.org/t/p/w500/2hjRqGfeUCCo2IGjeVSiQLgRhZn.jpg
Test Pilot Donald,1951,6.5,1.0663,"['Animation', 'Comedy']",https://image.tmdb.org/t/p/w500/aqsNGd3l5XPlGdp6TELdtRJrbNQ.jpg
Anne of the Indies,1951,6.405,1.1247,"['Adventure', 'Drama']",https://image.tmdb.org/t/p/w500/qqqsaRNgEKfbmyPpCSwIYgcialS.jpg
Mary's Birthday,1951,4.5,1.1098,"['Animation', 'Fantasy']",https://image.tmdb.org/t/p/w500/mUsaxhIVkNck91Jk34wNFoeqXMs.jpg
Unknown World,1951,4.2,0.9715,"['Adventure', 'Science Fiction']",https://image.tmdb.org/t/p/w500/uIA7KxFyyIkWaeyzNyp48dMhVSV.jpg
The Lady of Musashino,1951,6.4,1.181,['Drama'],https://image.tmdb.org/t/p/w500/7baSmUbZ72usyX3XLk1SJvxR5Hl.jpg
Comin' Round the Mountain,1951,6.0,1.4888,"['Comedy', 'Music']",https://image.tmdb.org/t/p/w500/39ygFpsgCrT9i2o2Kf4M0BxvgLU.jpg
Across the Wide Missouri,1951,5.9,1.5081,"['Adventure', 'Romance', 'Western']",https://image.tmdb.org/t/p/w500/5CaJjN9FKSujvnTzbyhDF6ZJVjp.jpg
Skipalong Rosenbloom,1951,0.0,1.235,"['Western', 'Comedy']",https://image.tmdb.org/t/p/w500/eMA3s3sMwLK9VVnpUmMPKcOhwJt.jpg
The Prowler,1951,6.797,1.3479,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/7i5jflxPAWYRz0cxgmabiCYfXDe.jpg
Northwest Territory,1951,5.0,1.2524,"['Western', 'Adventure']",https://image.tmdb.org/t/p/w500/unL9mVGEhrdLtIkTVl8rboSHRl3.jpg
The Quiet Woman,1951,5.8,1.2467,"['Drama', 'Crime']",https://image.tmdb.org/t/p/w500/7U0Jyq6SuGakJl5blGJHZH7RAdH.jpg
La Leona de Castilla,1951,5.3,1.1681,"['Drama', 'History', 'War']",https://image.tmdb.org/t/p/w500/yUZWj11iHIcoNMHiIY3QvmPjLaG.jpg
Inside the Walls of Folsom Prison,1951,6.4,1.4058,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/q9FQyJQ1t67Dk8Png2pa9ntmfQk.jpg
Black Crown,1951,5.2,1.1334,"['Drama', 'Mystery']",https://image.tmdb.org/t/p/w500/lJfdrZfkLkjCLsRkE52NdXUWlBV.jpg
