title,release_year,rating,popularity,genres,poster_url
Hair Show,2004,5.6,2.4103,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/jmSJv7x00qN4Z5fS5AzzAbNSILg.jpg
Doraemon: Nobita in the Wan-Nyan Spacetime Odyssey,2004,7.4,2.7958,"['Animation', 'Adventure', 'Family']",https://image.tmdb.org/t/p/w500/gBYEK5Kv8uVZGoTbBcovIcWjKNI.jpg
My Baby's Daddy,2004,4.7,2.5477,['Comedy'],https://image.tmdb.org/t/p/w500/lah4ZvLmjxwF8Pa1UHIm3u2xNuR.jpg
Funky Monkey,2004,6.2,2.5095,"['Family', 'Comedy']",https://image.tmdb.org/t/p/w500/zBVDA9WnoSA0hg4nk04HQLR3dor.jpg
A Christmas Carol,2004,6.435,2.6001,"['Drama', 'TV Movie']",https://image.tmdb.org/t/p/w500/2KMxnbPZilgwF5N1rs6zmpwyVyG.jpg
Haven,2004,5.3,2.6283,"['Drama', 'Crime']",https://image.tmdb.org/t/p/w500/cV6rQ2wPN5I58d34DHyFAmO36BF.jpg
Mindhunters,2004,6.458,3.1439,"['Mystery', 'Thriller', 'Crime']",https://image.tmdb.org/t/p/w500/uTTGRvnqCI9ZC7WkyP9u7XRiOaA.jpg
Against the Ropes,2004,5.0,2.359,"['Romance', 'Drama']",https://image.tmdb.org/t/p/w500/9CuODYTA3vvrGluaIl0hMPsEIK8.jpg
The Libertine,2004,5.908,2.4749,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/3eiFFCwIXbWUEE4D31bDu5sz9sG.jpg
Vampiyaz,2004,3.5,1.6139,"['Horror', 'Crime']",https://image.tmdb.org/t/p/w500/d1ugxSJwrEoKOng9GRGbOHF5UlP.jpg
Who's Your Daddy?,2004,4.9,2.386,['Comedy'],https://image.tmdb.org/t/p/w500/7ltWt2Wm5p6kH7lAIvR2fbZ7NQA.jpg
Cube Zero,2004,5.649,3.0987,"['Mystery', 'Science Fiction', 'Thriller']",https://image.tmdb.org/t/p/w500/p3t7ofvNlNhRkbAspiUe4ZdNcGA.jpg
RRRrrrr!!!,2004,6.307,3.4423,['Comedy'],https://image.tmdb.org/t/p/w500/xRbqq7UjF8qsVQJRR86tclFdzyX.jpg
The Manchurian Candidate,2004,6.476,2.7975,"['Drama', 'Thriller', 'Mystery']",https://image.tmdb.org/t/p/w500/4xEWtEbKK2EXMZ8UPff8hDCSiVW.jpg
Pinocchio 3000,2004,4.331,2.6906,"['Animation', 'Family', 'Fantasy', 'Science Fiction']",https://image.tmdb.org/t/p/w500/9U5nRgaXZthxfjopUcBueX8fZvp.jpg
A Day Without a Mexican,2004,5.9,2.7026,"['Comedy', 'Mystery']",https://image.tmdb.org/t/p/w500/3vyKh5kdYw1attsNOX21Ru433Ro.jpg
Secret Window,2004,6.566,3.8222,"['Mystery', 'Thriller']",https://image.tmdb.org/t/p/w500/hvzw4wufKZkDCTPVeG71Z7pGfZh.jpg
The Cradle Will Fall,2004,4.9,1.6021,"['Thriller', 'TV Movie']",https://image.tmdb.org/t/p/w500/8CMiQzgWFFJtgMea5jNzZOFHXjj.jpg
Around the World in 80 Days,2004,5.941,2.8162,"['Action', 'Adventure', 'Comedy']",https://image.tmdb.org/t/p/w500/bBiMw6Jtg8tSTcEq8jFV7qk9TRW.jpg
Cruel Intentions 3,2004,4.8,2.5712,['Drama'],https://image.tmdb.org/t/p/w500/pxjJf3QnZxe3EO8NuwEeK0Yldcd.jpg
Try to Remember,2004,6.7,1.601,"['Thriller', 'Crime', 'Drama', 'Mystery', 'TV Movie']",https://image.tmdb.org/t/p/w500/lj42sEfzlX8sLVVxYjL4YaXG1VV.jpg
P.S.,2004,5.561,2.2422,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/hcf2pZUjtqa6BpV84VwNZvZf6mg.jpg
Around the Bend,2004,5.9,2.2781,['Drama'],https://image.tmdb.org/t/p/w500/9JcHU68BwPh6FhSwGp9CvHyN7h1.jpg
Empire of Dreams: The Story of the Star Wars Trilogy,2004,7.714,2.6324,['Documentary'],https://image.tmdb.org/t/p/w500/xq0MPT1lLxfznTRaAbInxWT2wfh.jpg
Premonition,2004,6.3,2.3641,['Horror'],https://image.tmdb.org/t/p/w500/Aarfof4kkVvxw9aKETcOGX8vFaZ.jpg
Target,2004,4.0,1.6256,"['Action', 'Thriller']",https://image.tmdb.org/t/p/w500/sZMaVj0QWAc1hKo4faDQtUvkzsZ.jpg
De-Lovely,2004,6.183,2.5789,"['Drama', 'Music']",https://image.tmdb.org/t/p/w500/QBqiBQW7MGqlDSyvid4fKzS0Xz.jpg
Harry + Max,2004,5.6,2.2619,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/nIamsnmqYgRLuosJFlWGiCMXS8A.jpg
Never Die Alone,2004,5.4,2.1285,"['Action', 'Crime', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/nLN6zs2ySlekfdXS7mZ6uujTSBi.jpg
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,7.134,32.9781,"['Adventure', 'Family', 'Fantasy']",https://image.tmdb.org/t/p/w500/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg
Star Wars: Episode III - Revenge of the Sith,2005,7.44,32.9361,"['Adventure', 'Action', 'Science Fiction']",https://image.tmdb.org/t/p/w500/xfSAoBEm9MNBjmlNcDYLvLSMlnq.jpg
Harry Potter and the Goblet of Fire,2005,7.802,27.1637,"['Adventure', 'Fantasy']",https://image.tmdb.org/t/p/w500/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg
Pride & Prejudice,2005,8.066,25.2226,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/sGjIvtVvTlWnia2zfJfHz81pZ9Q.jpg
Madagascar,2005,6.9,18.581,"['Family', 'Animation', 'Adventure', 'Comedy']",https://image.tmdb.org/t/p/w500/zMpJY5CJKUufG9OTw0In4eAFqPX.jpg
War of the Worlds,2005,6.512,16.9673,"['Adventure', 'Thriller', 'Science Fiction']",https://image.tmdb.org/t/p/w500/6Biy7R9LfumYshur3YKhpj56MpB.jpg
Mr. & Mrs. Smith,2005,6.7,15.3989,"['Action', 'Comedy', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/kjD700RtyhveN3ZbOnSvUSne0Qj.jpg
Charlie and the Chocolate Factory,2005,7.042,17.3889,"['Adventure', 'Comedy', 'Family', 'Fantasy']",https://image.tmdb.org/t/p/w500/iKP6wg3c6COUe8gYutoGG7qcPnO.jpg
Kingdom of Heaven,2005,6.978,20.2502,"['Drama', 'Action', 'Adventure', 'History', 'War']",https://image.tmdb.org/t/p/w500/rNaBe4TwbMef71sgscqabpGKsxh.jpg
Corpse Bride,2005,7.579,16.901,"['Romance', 'Fantasy', 'Animation']",https://image.tmdb.org/t/p/w500/isb2Qow76GpqYmsSyfdMfsYAjts.jpg
Batman Begins,2005,7.712,15.838,"['Action', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/4MpN4kIEqUjW8OPtOQJXlTdHiJV.jpg
Constantine,2005,7.104,14.8479,"['Fantasy', 'Action', 'Horror']",https://image.tmdb.org/t/p/w500/vPYgvd2MwHlxTamAOjwVQp4qs1W.jpg
The 40 Year Old Virgin,2005,6.411,12.7601,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/jBoRAWYOv7tBtfXbNJMAojGj0Xf.jpg
Fantastic Four,2005,5.785,13.341,"['Action', 'Fantasy', 'Science Fiction']",https://image.tmdb.org/t/p/w500/4YMcYEFS8sFuW3soP1HVmgR3cSm.jpg
The Longest Yard,2005,6.666,11.4722,"['Drama', 'Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/nbKcVBcxF96ARW2oKHqDYAcLdu.jpg
Robots,2005,6.463,10.9528,"['Animation', 'Comedy', 'Family', 'Science Fiction']",https://image.tmdb.org/t/p/w500/fnKCh67l2DDG9NxxIlk9IpsXQ99.jpg
Brokeback Mountain,2005,7.783,13.2928,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/aByfQOQBNa4CMFwIgq3QrqY2ZHh.jpg
The Descent,2005,7.0,9.5375,"['Adventure', 'Horror']",https://image.tmdb.org/t/p/w500/mxFPI4KYBk5ri9cPteIS8jiDFgj.jpg
Hitch,2005,6.566,8.7898,"['Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/x3W9H3nhGQbWSlyI8Amp2F6Z6cz.jpg
King Kong,2005,6.884,9.9432,"['Adventure', 'Drama', 'Action']",https://image.tmdb.org/t/p/w500/6a2HY6UmD7XiDD3NokgaBAXEsD2.jpg
Peaches,2005,5.5,8.5705,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/g8AYzOdaDyZH71Bth1IkcMsOGLp.jpg
Havoc,2005,5.256,8.981,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/xY4c4bHPCRrwIvkxJ6qRLoyxQVo.jpg
Coach Carter,2005,7.582,8.7634,"['Drama', 'History']",https://image.tmdb.org/t/p/w500/y3HOTTyM5nLsdUzXFtFCohG28qj.jpg
The Exorcism of Emily Rose,2005,6.6,9.0513,"['Crime', 'Drama', 'Horror', 'Thriller']",https://image.tmdb.org/t/p/w500/qMN0HIP34f736kkQcfvTfmL9TP3.jpg
Transporter 2,2005,6.308,8.2931,"['Action', 'Thriller', 'Crime']",https://image.tmdb.org/t/p/w500/cdm17vK8PxHfTi7ayZf6WKbOgUO.jpg
Chicken Little,2005,5.898,8.7675,"['Animation', 'Family', 'Comedy']",https://image.tmdb.org/t/p/w500/vkhMtzwmAEglnilVNsL3IE6kU0B.jpg
Wallace & Gromit: The Curse of the Were-Rabbit,2005,7.11,9.2496,"['Adventure', 'Animation', 'Comedy', 'Family']",https://image.tmdb.org/t/p/w500/cMQ2lNd7sBe6PCf6zF5QxrKzbRG.jpg
The Hitchhiker's Guide to the Galaxy,2005,6.667,7.9121,"['Adventure', 'Comedy', 'Science Fiction']",https://image.tmdb.org/t/p/w500/yr9A3KGQlxBh3yW0cmglsr8aMIz.jpg
Lilo & Stitch 2: Stitch Has a Glitch,2005,6.663,9.1383,"['Animation', 'Family', 'Comedy', 'Science Fiction']",https://image.tmdb.org/t/p/w500/vcn7a7ENxi5TBTlka4wYLzmKQIp.jpg
Flightplan,2005,6.455,7.4403,"['Thriller', 'Drama', 'Mystery']",https://image.tmdb.org/t/p/w500/oNjZFzbe7PfF3TxztNHDkinOPyB.jpg
Munich,2005,7.141,7.7407,"['Drama', 'Action', 'History', 'Thriller']",https://image.tmdb.org/t/p/w500/iUekaw96QLInZpsNwRTlRKrZgwm.jpg
Just Like Heaven,2005,7.0,6.8952,"['Drama', 'Comedy', 'Romance', 'Fantasy']",https://image.tmdb.org/t/p/w500/2cLbyVNhEEaUJGg7rfbLtX6454I.jpg
Elektra,2005,5.035,7.6186,"['Action', 'Fantasy', 'Adventure']",https://image.tmdb.org/t/p/w500/9Azi1GBNj3gPPwmQWAMcATg7JOl.jpg
Four Brothers,2005,6.803,8.2532,"['Action', 'Crime']",https://image.tmdb.org/t/p/w500/8cO39cnWSZQi2ncPG5TxL3YRzKc.jpg
Wedding Crashers,2005,6.489,7.382,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/lFM3lk2zVzC1YFnKm0r6LbFPyRu.jpg
Zathura: A Space Adventure,2005,6.4,7.2726,"['Science Fiction', 'Adventure', 'Family']",https://image.tmdb.org/t/p/w500/shUtIadbOk8BAWk4FR0LinbBUmR.jpg
A History of Violence,2005,7.2,6.9748,"['Drama', 'Thriller', 'Crime']",https://image.tmdb.org/t/p/w500/A26rcvipOqptVs7i5uRmKicXRxE.jpg
Kiss Kiss Bang Bang,2005,7.167,6.2175,"['Comedy', 'Crime', 'Mystery', 'Thriller']",https://image.tmdb.org/t/p/w500/aWfjIkpENFX6Uw82pET7EQ6jnrd.jpg
Waiting...,2005,6.247,6.4969,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/58cmWAcyNaN3GgHYM9pDrdoeMki.jpg
Lord of War,2005,7.327,8.0239,"['Crime', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/3MGQD4yXokufNlW1AyRXdiy7ytP.jpg
American Pie Presents: Band Camp,2005,5.469,6.7958,['Comedy'],https://image.tmdb.org/t/p/w500/6BgKeWEGROpWwEWvpw7vwfTCr9C.jpg
Noroi: The Curse,2005,6.89,6.8459,"['Horror', 'Mystery', 'Thriller']",https://image.tmdb.org/t/p/w500/yjXTmyLaOqljI5pFNbrEZ213dSW.jpg
Monster-in-Law,2005,6.221,6.6834,"['Romance', 'Comedy']",https://image.tmdb.org/t/p/w500/iRqcGkIPdRbEaW0xMEA5kgceUF8.jpg
Be Cool,2005,5.473,5.8977,"['Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/ekKCH7Zkb5ZTr1f1AczZY23FH.jpg
Fun with Dick and Jane,2005,6.208,6.4642,"['Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/xTcIPKpzCqQUQixNPS0Rb7HPEAf.jpg
Cinderella Man,2005,7.6,5.777,"['Romance', 'Drama', 'History']",https://image.tmdb.org/t/p/w500/wkeOjIcpuqLMW4GnVowlM9VI0JE.jpg
Sahara,2005,5.9,6.3889,"['Action', 'Adventure', 'Comedy', 'Drama', 'Mystery']",https://image.tmdb.org/t/p/w500/kyY1onYxkKBDlJsheRsVbMaoQEM.jpg
Stay,2005,6.589,6.1741,"['Mystery', 'Thriller', 'Drama']",https://image.tmdb.org/t/p/w500/nrLZVP8jG0KBcabahRPp6UP7Oy2.jpg
Sin City,2005,7.461,5.9879,"['Crime', 'Action']",https://image.tmdb.org/t/p/w500/i66G50wATMmPrvpP95f0XP6ZdVS.jpg
The Skeleton Key,2005,6.6,6.3939,"['Drama', 'Horror', 'Mystery', 'Thriller']",https://image.tmdb.org/t/p/w500/wHmubdzrVw8oq7htzrf364wsJNp.jpg
Cheaper by the Dozen 2,2005,6.161,5.2879,"['Comedy', 'Family', 'Adventure']",https://image.tmdb.org/t/p/w500/wD68dEtcKuboxd8bhbqiTTxn6cX.jpg
Red Eye,2005,6.388,6.2774,"['Thriller', 'Mystery']",https://image.tmdb.org/t/p/w500/j33szyBdJjrmnItyUgPBsqaBECE.jpg
Nanny McPhee,2005,6.7,6.482,"['Fantasy', 'Comedy', 'Family']",https://image.tmdb.org/t/p/w500/j9zWPwaHDWE3K1Mb5RNahzwd3KY.jpg
Naruto the Movie: Legend of the Stone of Gelel,2005,6.714,5.3502,"['Animation', 'Adventure', 'Fantasy']",https://image.tmdb.org/t/p/w500/itKMldwL6uhUZYO3X78NOFU4zzO.jpg
The Island,2005,6.674,6.557,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",https://image.tmdb.org/t/p/w500/juSBGCTK463as9clAea4mE2N3s0.jpg
Kim Possible Movie: So the Drama,2005,6.899,5.2393,"['Animation', 'Adventure', 'Family', 'Action', 'Comedy', 'Science Fiction']",https://image.tmdb.org/t/p/w500/rQ5WS0zWDRau2lI0FYpGYDGmDVS.jpg
The Protector,2005,7.13,5.7098,"['Action', 'Crime', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/uKE9BxgtT5g2pE3ZKC7MnzsAbTZ.jpg
Hostage,2005,6.334,6.2498,"['Action', 'Thriller', 'Crime']",https://image.tmdb.org/t/p/w500/vjhLmtjO2pMQXRgkxcwZoq2Ma8n.jpg
Pokémon: Lucario and the Mystery of Mew,2005,7.02,5.4049,"['Family', 'Adventure', 'Animation', 'Fantasy', 'Action', 'Science Fiction']",https://image.tmdb.org/t/p/w500/3A3WiPXPmWVhXC7bGSiqtsYY9z6.jpg
Assault on Precinct 13,2005,6.169,5.6156,"['Thriller', 'Action', 'Adventure', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/oBpsRvMN1ONl8oFHuWt1rasDYFJ.jpg
Rumor Has It...,2005,5.66,5.2564,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/ypirKAqugrpevnEqMJxkBoIlgco.jpg
Detective Conan: Strategy Above the Depths,2005,6.932,5.3722,"['Animation', 'Mystery']",https://image.tmdb.org/t/p/w500/enhiUd7MOuLjKa4NkZmLaN7dDWH.jpg
Sky High,2005,6.248,5.821,"['Adventure', 'Comedy', 'Family']",https://image.tmdb.org/t/p/w500/nBB0XNMwvYvWpo67EcxQqKMoMKf.jpg
"Good Night, and Good Luck.",2005,7.078,4.9239,"['Drama', 'History']",https://image.tmdb.org/t/p/w500/w4QSEno2xxHqMtSr3mPUhJpO3F2.jpg
One Piece: Baron Omatsuri and the Secret Island,2005,7.3,5.1042,"['Action', 'Animation', 'Comedy']",https://image.tmdb.org/t/p/w500/ueIR4LM4k8eKhSB8gGT9NMhCwGW.jpg
Bewitched,2005,5.069,5.1164,"['Comedy', 'Fantasy', 'Romance']",https://image.tmdb.org/t/p/w500/8lx4EXmAZo8ogh4128UBZRQfCjI.jpg
Tom and Jerry: The Fast and the Furry,2005,7.022,5.491,"['Animation', 'Comedy', 'Family']",https://image.tmdb.org/t/p/w500/4pQhh5bU1KcUeXqPOteWsCkNZPK.jpg
House of Wax,2005,6.004,5.4609,"['Mystery', 'Horror', 'Thriller']",https://image.tmdb.org/t/p/w500/aCLSgw1DaqkRvosYc3YUttBTtpT.jpg
The Dukes of Hazzard,2005,5.557,5.3716,"['Comedy', 'Adventure', 'Action']",https://image.tmdb.org/t/p/w500/NRBLdQ5EpO6BAtWz2F2SX6fkOQ.jpg
Doom,2005,5.161,5.1903,"['Action', 'Horror', 'Science Fiction']",https://image.tmdb.org/t/p/w500/nkzyhae9Eb9Eglbi6T5iEuPD6L.jpg
The Brothers Grimm,2005,5.839,5.4512,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Thriller']",https://image.tmdb.org/t/p/w500/v6J7QGCSrtvwvqAt6783BbO3h61.jpg
Final Fantasy VII: Advent Children,2005,7.15,4.5218,"['Animation', 'Action', 'Adventure', 'Fantasy', 'Science Fiction']",https://image.tmdb.org/t/p/w500/pTIXM2yu8McSlcQVs1VjVSNC45x.jpg
The Jacket,2005,6.9,4.9764,"['Drama', 'Mystery', 'Science Fiction', 'Thriller', 'Fantasy']",https://image.tmdb.org/t/p/w500/bt89UfRhjAvJDAO9CWJnRFXAN3p.jpg
Into the Blue,2005,5.897,5.5263,"['Action', 'Thriller', 'Adventure', 'Crime']",https://image.tmdb.org/t/p/w500/i3pkuepRX187UscV9IG6CFNVHsS.jpg
Chaos,2005,6.316,4.9638,"['Drama', 'Action', 'Crime']",https://image.tmdb.org/t/p/w500/oOQ3PS8wp5Iezqc5LChOq2S97Jl.jpg
Thank You for Smoking,2005,7.193,4.7432,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/cJpeM7U36diFinieBWNLVi0FlQz.jpg
The Adventures of Sharkboy and Lavagirl,2005,5.185,5.3488,"['Adventure', 'Family', 'Science Fiction']",https://image.tmdb.org/t/p/w500/sz3pl9hblLw1A5rZoAHn43yQsb4.jpg
Lords of Dogtown,2005,7.106,4.5305,['Drama'],https://image.tmdb.org/t/p/w500/k2NiPfydLSwmk28C6qpvpJPuqtq.jpg
Racing Stripes,2005,5.9,4.5909,"['Comedy', 'Family']",https://image.tmdb.org/t/p/w500/epDsuf5oUdzTFYHqV2IRcyy8Rwc.jpg
Walk the Line,2005,7.5,5.1708,"['Drama', 'Music', 'Romance']",https://image.tmdb.org/t/p/w500/zMkD6FVikyPNnigoupO7vD5ti9p.jpg
Æon Flux,2005,5.623,5.2416,"['Science Fiction', 'Action', 'Thriller']",https://image.tmdb.org/t/p/w500/5958Nt4QX6aRSUdQnvNw8wqjTJQ.jpg
Mysterious Skin,2005,7.673,5.0351,['Drama'],https://image.tmdb.org/t/p/w500/wgSwDqhl6Rt3cuSCwt5sNpPna3x.jpg
Green Street Hooligans,2005,7.3,4.6234,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/oTxHFRSbFcCWdfJB4ozA41Yq57c.jpg
The L.A. Riot Spectacular,2005,3.0,3.4021,['Comedy'],https://image.tmdb.org/t/p/w500/nsj6faAGp4n3mXinn8ClfiYJG5S.jpg
Domino,2005,5.916,4.0507,"['Action', 'Crime', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/yLjQ7QIdUt3qZY0d9FPxDT40BD1.jpg
The Producers,2005,6.2,4.2932,['Comedy'],https://image.tmdb.org/t/p/w500/nG0Bix2SH2SQcbAIGhb6yqTG5UH.jpg
Saw II,2005,6.6,5.1556,['Horror'],https://image.tmdb.org/t/p/w500/gTnaTysN8HsvVQqTRUh8m35mmUA.jpg
North Country,2005,7.247,4.5784,['Drama'],https://image.tmdb.org/t/p/w500/upxUN4zmX79o49mBW9htKZDeNq7.jpg
Elizabethtown,2005,6.184,4.1613,"['Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/mOdlzAQxhMgiaazRzif1YtJzg9s.jpg
The Family Stone,2005,6.294,4.3927,"['Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/3QPSWIx14H7sfaLqY5bh1qDNQhZ.jpg
The World's Fastest Indian,2005,7.658,5.109,"['Drama', 'Adventure', 'History']",https://image.tmdb.org/t/p/w500/i7obsEYXjo725H9vneFqxxUiZw7.jpg
Jarhead,2005,6.67,4.9129,"['Drama', 'War']",https://image.tmdb.org/t/p/w500/4rCzaZy5Qkvxh5xaVpHriXSLTgC.jpg
The Man,2005,5.767,4.1431,"['Action', 'Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/bnofwLKvg2g7Ky9sSpyTHaan37n.jpg
Capote,2005,6.971,4.6088,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/tzsxkZMnJvozpHQEl1KzO8KwWu.jpg
Kicking & Screaming,2005,5.8,4.3363,"['Family', 'Comedy']",https://image.tmdb.org/t/p/w500/uuN3bJ0wiC1dk4tNFhc2jROR0DR.jpg
The Intimate,2005,6.2,5.0324,"['Romance', 'Drama']",https://image.tmdb.org/t/p/w500/2V783yXuFOHW0FSCg4fvufs2iBi.jpg
Hard Candy,2005,6.8,4.3253,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/uHTmlcivbPeclEdmtuQg3zOQWPS.jpg
Derailed,2005,6.369,4.4219,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/bcCoOkwEBHUS5Y7Rm1u1oTLUHdb.jpg
Goal!,2005,6.8,4.2195,['Drama'],https://image.tmdb.org/t/p/w500/9YZhJGoIbJtrjDYbENGhR6f6SZE.jpg
The Sisterhood of the Traveling Pants,2005,6.5,4.4932,"['Drama', 'Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/wNshlUT6IZEz2AF3iZrlb2mX0pR.jpg
The Game of Their Lives,2005,5.7,3.0811,['Drama'],https://image.tmdb.org/t/p/w500/iZkVLxvWfx9PzuixNnlVz1Y9fa6.jpg
The Pacifier,2005,6.1,4.804,"['Comedy', 'Family', 'Action']",https://image.tmdb.org/t/p/w500/brkyQKNcaVNWGsCBCW5bKy9zVeW.jpg
Hostel,2005,5.937,4.928,['Horror'],https://image.tmdb.org/t/p/w500/dDrtuWUKhgUGp12kgUWuP0NpTdF.jpg
Melissa P.,2005,4.6,5.0941,['Drama'],https://image.tmdb.org/t/p/w500/3fjMLEVozmApiiDF75dnpSIaYZ3.jpg
Deuce Bigalow: European Gigolo,2005,5.299,4.9755,['Comedy'],https://image.tmdb.org/t/p/w500/yXdQ4UGDFCsPrynJOdIk20AYLus.jpg
Love Wrecked,2005,5.1,4.1442,"['Romance', 'Comedy']",https://image.tmdb.org/t/p/w500/raMhrOU9yna7hiVjuk0zAI2y6Yv.jpg
Hoodwinked!,2005,6.234,4.557,"['Animation', 'Comedy', 'Family', 'Crime', 'Music']",https://image.tmdb.org/t/p/w500/tjuMvHg7NJmE9hqKD3p86kW2Jvk.jpg
xxxHOLiC The Movie: A Midsummer Night's Dream,2005,6.5,3.6589,"['Animation', 'Comedy', 'Drama', 'Mystery', 'Fantasy']",https://image.tmdb.org/t/p/w500/pzIc4K5QS9F7PAjujmDjSokCS4y.jpg
xXx: State of the Union,2005,5.1,4.5987,"['Action', 'Adventure', 'Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/9Bmvsv11yf4eIHRePul7sFO1Oh.jpg
A Lot Like Love,2005,6.825,4.1641,"['Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/6xrF9zwEbYiYBOalMO14RAWBLLj.jpg
The Fog,2005,4.515,4.0322,"['Horror', 'Mystery']",https://image.tmdb.org/t/p/w500/v9vt49PUDJGkrMVjhb3yiYo7H4Y.jpg
Casanova,2005,6.451,4.163,"['Adventure', 'Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/pp237jqOnlLojQfvCgJHv5yZofL.jpg
The Cave,2005,5.411,4.3437,"['Action', 'Adventure', 'Horror', 'Thriller']",https://image.tmdb.org/t/p/w500/q7eyZY2Akj68ivnRZ86OduCUexy.jpg
Twitches,2005,6.759,3.822,"['Comedy', 'Drama', 'Family', 'Fantasy', 'TV Movie']",https://image.tmdb.org/t/p/w500/oQ2wWWefU2flwuPgdIkLGhPq6Tk.jpg
Family Guy Presents: Stewie Griffin: The Untold Story,2005,6.953,3.513,"['Adventure', 'Animation', 'Comedy']",https://image.tmdb.org/t/p/w500/pgbMydwYuHlGcaASQMA963qpSH3.jpg
Lady Vengeance,2005,7.534,4.267,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/7F7Ozn0QpqkVvuv1kC2XpbuFvn9.jpg
The Wedding Date,2005,6.8,4.2772,"['Romance', 'Comedy']",https://image.tmdb.org/t/p/w500/t0AEzycJ6V8dLVlSudCUAA9mzgn.jpg
Species III,2005,5.2,4.4776,"['Science Fiction', 'Action', 'Horror']",https://image.tmdb.org/t/p/w500/8BelHo8qmaurZjPS9hipSQ79Rr6.jpg
Herbie Fully Loaded,2005,5.8,4.1274,"['Comedy', 'Family', 'Adventure', 'Fantasy', 'Romance']",https://image.tmdb.org/t/p/w500/7lTfTZ8CDfXw09eAv3OOvsbCVgs.jpg
Two for the Money,2005,6.047,3.6223,"['Comedy', 'Crime', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/5SedPYdGLrp6LX9C2cWXLx38w1D.jpg
The Aristocrats,2005,5.925,3.55,"['Comedy', 'Documentary']",https://image.tmdb.org/t/p/w500/Ag25aONVwWspQAuEPwNKmwUOvce.jpg
Harsh Times,2005,6.4,3.6043,"['Crime', 'Drama', 'Thriller', 'Action']",https://image.tmdb.org/t/p/w500/raBWBnGz2X6FQ3iUwPwYQE4FrkY.jpg
The Weather Man,2005,6.155,3.5047,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/oQilVzOxLPxvBn9hAuvGpKTpONM.jpg
Wolf Creek,2005,6.223,3.9034,"['Horror', 'Thriller']",https://image.tmdb.org/t/p/w500/8NiRpqO3vx7ny6jagrEN61hu7qG.jpg
The Legend of Zorro,2005,6.123,4.5267,"['Action', 'Adventure', 'Western']",https://image.tmdb.org/t/p/w500/duZDsuIA2uX93Vujtm89oHeTFqE.jpg
Dirty Love,2005,4.3,3.4811,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/aN5hVMCAeqlypwAEAAsORK8dExI.jpg
Transamerica,2005,7.048,3.6286,"['Drama', 'Adventure', 'Comedy']",https://image.tmdb.org/t/p/w500/7LGWKXxYGTr2wJE0AdthPzzlczt.jpg
Memoirs of a Geisha,2005,7.7,3.9774,"['Drama', 'Romance', 'History']",https://image.tmdb.org/t/p/w500/9twKlPKD5Qd2EXX8lohW4zL8zQ8.jpg
