battery,ram(GB),storage(GB),price(USD),brand_Google,brand_Honor,brand_Huawei,brand_LG,brand_Lenovo,brand_OnePlus,brand_Oppo,brand_Realme,brand_Samsung,brand_Sony,brand_Vivo,brand_Xiaomi,Cluster,brand
4800.0,8.0,128.0,240.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Honor
4650.0,8.0,128.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4500.0,8.0,256.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,6.0,128.0,190.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Honor
4650.0,8.0,128.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4800.0,8.0,128.0,230.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Honor
4500.0,6.0,128.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
5000.0,8.0,128.0,180.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Honor
5000.0,4.0,64.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4000.0,8.0,128.0,200.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Honor
5000.0,8.0,128.0,249.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,8.0,128.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
4600.0,12.0,256.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5000.0,8.0,256.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4500.0,8.0,128.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4500.0,8.0,128.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4700.0,8.0,128.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5000.0,8.0,256.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
4500.0,8.0,128.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
5000.0,8.0,128.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
5000.0,8.0,128.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
5000.0,6.0,128.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
6000.0,8.0,128.0,149.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
6000.0,4.0,64.0,235.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,1,Huawei
4000.0,8.0,128.0,370.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,1,Huawei
5000.0,8.0,128.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,8.0,128.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
4500.0,8.0,128.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4500.0,8.0,128.0,360.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,OnePlus
5000.0,8.0,128.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
5000.0,8.0,128.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4700.0,8.0,128.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4500.0,8.0,128.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4700.0,8.0,256.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4700.0,8.0,128.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4700.0,8.0,128.0,399.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,8.0,64.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5000.0,8.0,128.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4700.0,6.0,128.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4500.0,6.0,128.0,164.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,OnePlus
4880.0,8.0,256.0,1995.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Huawei
4500.0,12.0,256.0,340.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,OnePlus
5000.0,8.0,128.0,395.988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,OnePlus
5000.0,8.0,128.0,229.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,OnePlus
5000.0,6.0,64.0,140.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,8.0,128.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4700.0,8.0,128.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4700.0,8.0,128.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
6000.0,6.0,64.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,8.0,128.0,150.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Honor
5000.0,12.0,256.0,889.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,-1.3877787807814457e-17,0.0,0,Sony
4410.0,6.0,128.0,285.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,1,Google
5000.0,6.0,128.0,329.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,-1.3877787807814457e-17,0.0,1,Sony
5000.0,4.0,64.0,199.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,8.0,128.0,280.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,OnePlus
5000.0,6.0,64.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,8.0,128.0,233.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
4500.0,8.0,256.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4500.0,8.0,128.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4500.0,8.0,128.0,309.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,OnePlus
4050.0,8.0,128.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4500.0,8.0,256.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4500.0,8.0,128.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4500.0,8.0,128.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
6000.0,8.0,128.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5000.0,8.0,128.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5080.0,6.0,128.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4400.0,8.0,128.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,4.0,64.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
5000.0,4.0,64.0,144.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,1,Samsung
4500.0,8.0,256.0,520.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Honor
6000.0,8.0,128.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4500.0,8.0,256.0,600.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Honor
4800.0,8.0,128.0,529.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Honor
4700.0,8.0,128.0,231.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5000.0,8.0,128.0,209.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
5000.0,6.0,64.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
5000.0,4.0,32.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,1,Samsung
4500.0,8.0,128.0,169.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
6000.0,4.0,32.0,89.99000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,8.0,128.0,514.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,8.0,64.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,4.0,32.0,87.48000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,4.0,32.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
6000.0,4.0,64.0,119.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
4500.0,8.0,128.0,398.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5080.0,8.0,128.0,380.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,8.0,128.0,219.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,1,Huawei
4050.0,6.0,128.0,425.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,1,Samsung
5000.0,8.0,128.0,559.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5000.0,8.0,128.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4860.0,8.0,256.0,749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5160.0,8.0,128.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4600.0,8.0,128.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4500.0,8.0,128.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4500.0,6.0,128.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4300.0,8.0,128.0,307.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,12.0,256.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
5000.0,8.0,256.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
4000.0,8.0,128.0,240.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Honor
6000.0,6.0,64.0,131.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
5000.0,6.0,64.0,207.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
4500.0,8.0,256.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4500.0,8.0,128.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4700.0,8.0,256.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4700.0,8.0,128.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5000.0,6.0,64.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5080.0,8.0,128.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,6.0,128.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5000.0,6.0,128.0,445.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Honor
5000.0,2.9999999999999996,32.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4700.0,8.0,128.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5000.0,4.0,64.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4800.0,8.0,128.0,329.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,OnePlus
4500.0,8.0,128.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
5000.0,4.0,64.0,119.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,OnePlus
5000.0,8.0,64.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
4800.0,16.0,256.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,OnePlus
4400.0,12.0,256.0,1179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
3700.0,8.0,128.0,691.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0,Samsung
4500.0,12.0,256.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,8.0,128.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,8.0,128.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5000.0,8.0,64.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5000.0,6.0,64.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4830.0,8.0,128.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4500.0,8.0,256.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
4500.0,8.0,128.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5000.0,6.0,64.0,179.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5100.0,8.0,128.0,440.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Lenovo
5000.0,8.0,128.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5000.0,8.0,64.0,155.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,4.0,32.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,1,Samsung
6000.0,8.0,128.0,251.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
4500.0,8.0,128.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5000.0,4.0,128.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
4500.0,8.0,128.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5000.0,4.0,64.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
5000.0,4.0,32.0,118.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,1,Samsung
5000.0,4.0,64.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Oppo
5000.0,4.0,32.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5000.0,8.0,128.0,704.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,-1.3877787807814457e-17,0.0,0,Sony
5000.0,6.0,64.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,6.0,64.0,103.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,8.0,64.0,159.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,6.0,64.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
5000.0,4.0,32.0,108.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,6.0,64.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,6.0,64.0,167.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
5000.0,2.9999999999999996,32.0,78.88999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0,Xiaomi
4323.0,6.0,128.0,1213.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Google
5000.0,8.0,256.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
3200.0,6.0,128.0,1087.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,1,Google
4323.0,6.0,128.0,933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0,Google
3279.0,6.0,128.0,816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,1,Google
5000.0,4.0,32.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2,Realme
5000.0,6.0,64.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0,Vivo
